target,hull_energy,rxn,dG_rxn,temperature,c1,c2,gamma_obs,gamma_opt
O3Pb1Ti1,0.0,PbO + TiO2 -> TiPbO3,-0.058,1173,-0.009,0.072,0.006,0.004
O3Pb1Ti1,0.0,PbO + TiO2 -> TiPbO3,-0.058,1123,-0.003,0.076,0.011,0.004
Nb2O6Sr1,0.0,SrCO3 + Nb2O5 -> CO2 + SrNb2O6,-0.131,1373,0.005,0.058,-0.002,-0.02
Nb2O6Sr1,0.0,SrCO3 + Nb2O5 -> CO2 + SrNb2O6,-0.118,1273,-0.0,0.04,-0.007,-0.02
Nb2O6Sr1,0.0,SrCO3 + Nb2O5 -> CO2 + SrNb2O6,-0.15,1523,0.012,0.085,0.007,-0.02
Nb2O6Sr1,0.0,SrCO3 + Nb2O5 -> CO2 + SrNb2O6,-0.093,1073,-0.009,0.018,-0.015,-0.02
Nb2O6Sr1,0.0,SrCO3 + Nb2O5 -> CO2 + SrNb2O6,-0.137,1423,0.007,0.067,0.001,-0.02
Nb2O6Sr1,0.0,SrCO3 + Nb2O5 -> CO2 + SrNb2O6,-0.124,1323,0.002,0.049,-0.005,-0.02
Nb2O7Sr2,0.0,SrCO3 + 0.5 Nb2O5 -> CO2 + 0.5 Sr2Nb2O7,-0.153,1473,-0.01,0.058,-0.013,-0.019
Nb2O7Sr2,0.0,SrCO3 + 0.5 Nb2O5 -> CO2 + 0.5 Sr2Nb2O7,-0.084,1073,0.009,0.034,0.001,-0.018
Nb2O7Sr2,0.0,SrCO3 + 0.5 Nb2O5 -> CO2 + 0.5 Sr2Nb2O7,-0.144,1423,-0.007,0.052,-0.012,-0.019
Nb2O7Sr2,0.0,SrCO3 + 0.5 Nb2O5 -> CO2 + 0.5 Sr2Nb2O7,-0.171,1573,-0.014,0.069,-0.016,-0.02
Nb2O7Sr2,0.0,SrCO3 + 0.5 Nb2O5 -> CO2 + 0.5 Sr2Nb2O7,-0.136,1373,-0.005,0.046,-0.011,-0.019
Nb2O7Sr2,0.0,SrCO3 + 0.5 Nb2O5 -> CO2 + 0.5 Sr2Nb2O7,-0.189,1673,-0.018,0.081,-0.017,-0.02
Nb4O15Sr5,0.0,5 SrCO3 + 2 Nb2O5 -> Sr5Nb4O15 + 5 CO2,-0.06,1073,0.033,0.051,0.023,0.012
Nb1O3Sr1,0.008,Nb + Sr5Nb4O15 -> 5 SrNbO3,-0.01,1073,2.412,2.422,2.031,0.229
Nb2O11Sr6,0.028,SrCO3 + 0.1667 Nb2O5 -> CO2 + 0.1667 Sr6Nb2O11,0.032,1073,0.125,0.089,0.1,0.001
Nb2O11Sr6,0.028,SrCO3 + 0.1667 Nb2O5 -> CO2 + 0.1667 Sr6Nb2O11,-0.087,1573,0.084,0.15,0.075,-0.023
Nb2O9Sr4,0.0,SrCO3 + 0.25 Nb2O5 -> CO2 + 0.25 Sr4Nb2O9,-0.142,1573,0.029,0.096,0.021,-0.03
Nb2O9Sr4,0.0,SrCO3 + 0.25 Nb2O5 -> CO2 + 0.25 Sr4Nb2O9,-0.119,1473,0.034,0.096,0.027,-0.03
Co1Fe2O4,0.01,Fe2O3 + CoO -> Fe2CoO4,-0.038,1523,-0.038,0.0,-0.027,-0.027
Co1Fe2O4,0.01,Fe2O3 + 0.3333 Co3O4 -> Fe2CoO4 + 0.1667 O2,-0.013,1173,-0.002,0.004,-0.002,-0.002
Co1Fe2O4,0.01,Fe2O3 + CoO -> Fe2CoO4,-0.035,1423,-0.027,0.007,-0.019,-0.019
Co1Fe2O4,0.01,Fe2O3 + CoO -> Fe2CoO4,-0.039,1573,-0.039,0.0,-0.028,-0.028
Co1Fe2O4,0.01,CoCO3 + Fe2O3 -> CO2 + Fe2CoO4,-0.162,1373,0.105,0.267,0.108,-0.012
Co1Fe2O4,0.01,Fe2O3 + 0.3333 Co3O4 -> Fe2CoO4 + 0.1667 O2,-0.045,1623,-0.011,0.011,-0.011,-0.029
Co1Fe2O4,0.01,Fe3O4 + 0.5 Co3O4 -> 1.5 Fe2CoO4,-0.091,1073,0.028,0.122,0.035,0.0
Co1Fe2O4,0.01,Fe2O3 + 0.3333 Co3O4 -> Fe2CoO4 + 0.1667 O2,-0.016,1223,-0.003,0.005,-0.003,-0.003
Co1Fe2O4,0.01,CoCO3 + Fe2O3 -> CO2 + Fe2CoO4,-0.215,1673,0.122,0.337,0.129,-0.031
Co1Fe2O4,0.01,CoCO3 + Fe2O3 -> CO2 + Fe2CoO4,-0.224,1723,0.125,0.349,0.132,-0.032
Co1Fe2O4,0.01,Fe2O3 + CoO -> Fe2CoO4,-0.028,1213,0.007,0.035,0.009,-0.003
Co1Fe2O4,0.01,Fe2O3 + 0.3333 Co3O4 -> Fe2CoO4 + 0.1667 O2,-0.024,1323,-0.005,0.006,-0.005,-0.005
Co2Fe1O4,0.017,Co3O4 + 0.75 Fe2O3 -> 1.5 Fe(CoO2)2 + 0.125 O2,-0.021,1373,0.006,0.017,0.005,-0.068
Cd1O3Ti1,0.0,TiO2 + CdCO3 -> CO2 + TiCdO3,-0.152,1373,-0.053,0.0,-0.054,-0.054
Cd1O3Ti1,0.0,TiO2 + CdO -> TiCdO3,-0.059,1073,-0.043,0.0,-0.034,-0.039
O5Sc2Ti1,0.0,TiO2 + Sc2O3 -> Sc2TiO5,-0.038,1073,0.007,0.018,0.003,0.003
O12Sc4Ti3,0.037,Sc2O3 + 1.5 TiO2 -> 0.5 Sc4Ti3O12,0.022,1373,0.076,0.016,0.051,0.051
Ba1O5Ti2,0.0,BaTiO3 + TiO2 -> BaTi2O5,-0.068,1273,-0.011,0.013,-0.013,-0.015
Ba1O5Ti2,0.0,2 TiO2 + BaCO3 -> CO2 + BaTi2O5,-0.05,1073,-0.005,0.008,-0.008,-0.013
Ba1O5Ti2,0.0,2 TiO2 + BaCO3 -> CO2 + BaTi2O5,-0.091,1373,-0.014,0.011,-0.019,-0.019
Ba1O5Ti2,0.0,2 TiO2 + BaCO3 -> CO2 + BaTi2O5,-0.119,1573,-0.02,0.043,-0.018,-0.014
Ba1O5Ti2,0.0,2 TiO2 + BaCO3 -> CO2 + BaTi2O5,-0.112,1523,-0.019,0.035,-0.018,-0.014
Ba1O3Ti1,0.0,TiO2 + BaCO3 -> BaTiO3 + CO2,-0.071,1473,0.034,0.075,0.029,0.013
Ba1O3Ti1,0.0,TiO2 + BaO -> BaTiO3,-0.272,1373,0.06,0.213,0.05,0.007
Ba1O3Ti1,0.0,TiO2 + BaO -> BaTiO3,-0.274,1573,0.066,0.219,0.055,0.02
Ba1O3Ti1,0.0,TiO2 + BaCO3 -> BaTiO3 + CO2,-0.097,1623,0.029,0.093,0.027,0.024
Ba1O3Ti1,0.0,TiO2 + BaCO3 -> BaTiO3 + CO2,-0.063,1423,0.035,0.069,0.029,0.009
Ba1O3Ti1,0.0,TiO2 + BaCO3 -> BaTiO3 + CO2,-0.08,1523,0.032,0.081,0.028,0.017
Ba1O3Ti1,0.0,TiO2 + BaCO3 -> BaTiO3 + CO2,-0.022,1173,0.042,0.046,0.033,0.019
Ba1O3Ti1,0.0,TiO2 + BaCO3 -> BaTiO3 + CO2,-0.075,1493,0.033,0.077,0.028,0.014
Ba1O3Ti1,0.0,TiO2 + BaCO3 -> BaTiO3 + CO2,-0.014,1123,0.043,0.038,0.033,0.022
Ba1O3Ti1,0.0,TiO2 + BaCO3 -> BaTiO3 + CO2,-0.046,1323,0.038,0.059,0.03,0.01
Ba1O3Ti1,0.0,TiO2 + BaCO3 -> BaTiO3 + CO2,-0.03,1223,0.04,0.05,0.032,0.016
Ba1O3Ti1,0.0,TiO2 + BaCO3 -> BaTiO3 + CO2,-0.114,1723,0.027,0.106,0.026,0.031
Ba1O3Ti1,0.0,TiO2 + BaCO3 -> BaTiO3 + CO2,-0.105,1673,0.028,0.099,0.027,0.027
Ba1O3Ti1,0.0,TiO2 + BaCO3 -> BaTiO3 + CO2,0.076,573,0.076,0.0,0.055,0.012
Ba1O3Ti1,0.0,TiO2 + BaCO3 -> BaTiO3 + CO2,-0.123,1773,0.025,0.112,0.026,0.035
Ba1O3Ti1,0.0,TiO2 + BaCO3 -> BaTiO3 + CO2,-0.083,1543,0.032,0.084,0.028,0.018
Ba1O3Ti1,0.0,TiO2 + BaCO3 -> BaTiO3 + CO2,-0.098,1633,0.029,0.095,0.027,0.025
Ba1O3Ti1,0.0,TiO2 + BaCO3 -> BaTiO3 + CO2,-0.085,1553,0.031,0.085,0.028,0.019
Ba1O3Ti1,0.0,BaTi2O5 + BaCO3 -> 2 BaTiO3 + CO2,0.048,923,0.048,0.0,0.034,0.009
Ba1O3Ti1,0.0,Ba(HO)2 + TiO2 -> H2O + BaTiO3,-0.076,873,0.022,0.064,0.018,0.005
Ba1O3Ti1,0.0,TiO2 + BaCO3 -> BaTiO3 + CO2,0.091,493,0.091,0.0,0.065,0.018
Ba2O20Ti9,0.005,TiO2 + 0.2222 BaCO3 -> 0.2222 CO2 + 0.1111 Ba2Ti9O20,-0.088,1673,0.045,0.119,0.045,0.001
Ba2O20Ti9,0.005,TiO2 + 0.2222 BaCO3 -> 0.2222 CO2 + 0.1111 Ba2Ti9O20,-0.075,1523,0.037,0.086,0.033,0.002
Ba2O20Ti9,0.005,TiO2 + 0.2222 BaCO3 -> 0.2222 CO2 + 0.1111 Ba2Ti9O20,-0.07,1473,0.035,0.076,0.03,0.002
Ba2O20Ti9,0.005,TiO2 + 0.2857 BaTiO3 -> 0.1429 Ba2Ti9O20,-0.046,1423,0.026,0.052,0.022,0.002
Ba2O20Ti9,0.005,TiO2 + 0.2222 BaCO3 -> 0.2222 CO2 + 0.1111 Ba2Ti9O20,-0.068,1453,0.034,0.071,0.028,0.002
Ba2O20Ti9,0.005,TiO2 + 0.2857 BaTiO3 -> 0.1429 Ba2Ti9O20,-0.05,1623,0.027,0.056,0.023,0.001
Ba2O20Ti9,0.005,TiO2 + 0.2222 BaCO3 -> 0.2222 CO2 + 0.1111 Ba2Ti9O20,-0.035,1073,0.015,0.026,0.01,0.002
Ba2O20Ti9,0.005,TiO2 + 0.2222 BaCO3 -> 0.2222 CO2 + 0.1111 Ba2Ti9O20,-0.086,1653,0.044,0.115,0.043,0.001
Ba1O11Ti5,0.006,TiO2 + 0.2 BaCO3 -> 0.2 CO2 + 0.2 BaTi5O11,-0.045,1223,0.025,0.042,0.019,0.002
Ba1O11Ti5,0.006,TiO2 + 0.2 BaCO3 -> 0.2 CO2 + 0.2 BaTi5O11,-0.033,1073,0.017,0.03,0.013,0.003
Ba1O9Ti4,0.009,4 TiO2 + BaCO3 -> BaTi4O9 + CO2,-0.06,1323,0.024,0.039,0.015,0.003
Ba1O9Ti4,0.009,4 TiO2 + BaCO3 -> BaTi4O9 + CO2,-0.07,1423,0.028,0.058,0.021,0.002
Ba1O9Ti4,0.009,4 TiO2 + BaCO3 -> BaTi4O9 + CO2,-0.065,1373,0.026,0.042,0.016,0.002
Ba1O9Ti4,0.009,TiO2 + 0.3333 BaTiO3 -> 0.3333 BaTi4O9,-0.041,1073,0.023,0.041,0.018,0.003
Ba1O9Ti4,0.009,4 TiO2 + BaCO3 -> BaTi4O9 + CO2,-0.09,1623,0.037,0.1,0.034,0.002
Ba1O9Ti4,0.009,4 TiO2 + BaCO3 -> BaTi4O9 + CO2,-0.08,1523,0.032,0.079,0.028,0.002
Ba1O9Ti4,0.009,4 TiO2 + BaCO3 -> BaTi4O9 + CO2,-0.095,1673,0.039,0.111,0.038,0.002
Ba1O9Ti4,0.009,4 TiO2 + BaCO3 -> BaTi4O9 + CO2,-0.085,1573,0.034,0.089,0.031,0.002
Ba2O4Ti1,0.0,TiO2 + 2 BaCO3 -> Ba2TiO4 + 2 CO2,0.09,773,0.104,0.012,0.076,-0.047
Ba2O4Ti1,0.0,TiO2 + 2 BaCO3 -> Ba2TiO4 + 2 CO2,-0.037,1373,0.054,0.086,0.048,-0.062
Mg1O3Pu1,0.613,MgO + PuO2 -> PuMgO3,0.603,1073,0.603,0.0,0.434,0.223
Cr2Mn1O4,0.0,Cr2O3 + MnO2 -> 0.5 O2 + MnCr2O4,-0.05,1273,-0.012,0.019,-0.009,-0.048
Cr2Mn1O4,0.0,Cr2O3 + MnO2 -> 0.5 O2 + MnCr2O4,-0.086,1573,-0.004,0.068,0.003,-0.056
Cr2Mn1O4,0.0,Cr2O3 + MnO -> MnCr2O4,-0.135,1573,0.051,0.186,0.059,-0.056
Cr2Mn1O4,0.0,Cr2O3 + MnCO3 -> MnCr2O4 + CO2,-0.155,1203,0.077,0.231,0.083,-0.045
Cr2Mn1O4,0.0,Cr2O3 + MnO -> MnCr2O4,-0.132,1473,0.065,0.196,0.07,-0.054
Cr2Mn1O4,0.0,Cr2O3 + MnO -> MnCr2O4,-0.118,1073,0.136,0.254,0.129,-0.04
Cd1Mo1O4,0.0,MoO3 + CdO -> CdMoO4,-0.12,1223,-0.12,0.0,-0.087,-0.112
Cd1Mo1O4,0.0,MoO3 + CdO -> CdMoO4,-0.116,1073,-0.116,0.0,-0.083,-0.093
Co1La2O4,0.071,La2O3 + 0.3333 Co3O4 -> La2CoO4 + 0.1667 O2,0.03,1523,0.067,0.025,0.05,-0.018
Co1La2O4,0.071,La2O3 + CoO -> La2CoO4,0.037,1073,0.09,0.053,0.071,0.016
Co3La4O10,0.026,La2O3 + 0.5 Co3O4 -> 0.5 La4Co3O10,-0.005,1423,0.031,0.018,0.022,-0.073
Mn1O6V2,0.013,V2O5 + 0.5 Mn2O3 -> MnV2O6 + 0.25 O2,-0.062,1073,-0.014,0.0,-0.018,-0.019
Mn1O4V2,0.053,V2O3 + MnO2 -> MnV2O4 + 0.5 O2,0.041,1223,0.303,0.33,0.269,0.186
Mn1O4V2,0.053,MnO + V2O3 -> MnV2O4,-0.023,1073,0.261,0.538,0.294,0.196
Mn3O8V2,0.0,MnO + 0.3333 V2O5 -> 0.3333 Mn3V2O8,-0.152,1173,0.087,0.299,0.108,0.038
Mn2O7V2,0.0,V2O5 + 2 MnO2 -> Mn2V2O7 + O2,-0.018,873,0.024,0.021,0.017,0.017
Bi1Cr1O3,0.011,Bi2O3 + Cr2O3 -> 2 CrBiO3,-0.018,1073,-0.018,0.0,-0.013,-0.013
Bi1Cr1O3,0.011,Bi2O3 + Cr2O3 -> 2 CrBiO3,-0.016,993,-0.016,0.0,-0.011,-0.011
Ba1Ce1O3,0.0,BaCO3 + CeO2 -> CO2 + BaCeO3,-0.072,1700,-0.072,0.0,-0.052,-0.159
Ba1Ce1O3,0.0,CeO2 + BaO2 -> BaCeO3 + 0.5 O2,-0.146,1073,-0.134,0.0,-0.098,-0.125
Ba1Ce1O3,0.0,BaCO3 + CeO2 -> CO2 + BaCeO3,-0.035,1523,-0.035,0.0,-0.025,-0.146
Ba1Ce1O3,0.0,BaCO3 + CeO2 -> CO2 + BaCeO3,-0.087,1773,-0.087,0.0,-0.063,-0.166
Ba1Ce1O3,0.0,BaCO3 + CeO2 -> CO2 + BaCeO3,0.015,1273,0.015,0.0,0.011,-0.134
Ba1Ce1O3,0.0,BaCO3 + CeO2 -> CO2 + BaCeO3,-0.056,1623,-0.056,0.0,-0.04,-0.15
Ba1Ce1O3,0.0,BaCO3 + CeO2 -> CO2 + BaCeO3,-0.108,1873,-0.108,0.0,-0.078,-0.176
Ba1Ce1O3,0.0,BaCO3 + CeO2 -> CO2 + BaCeO3,-0.025,1473,-0.025,0.0,-0.018,-0.143
Ba1Ce1O3,0.0,CeO2 + BaO2 -> BaCeO3 + 0.5 O2,-0.189,1313,-0.162,0.0,-0.121,-0.136
Ba1Ce1O3,0.0,CeO2 + BaO2 -> BaCeO3 + 0.5 O2,-0.2,1373,-0.17,0.0,-0.127,-0.139
Ba1Ce1O3,0.0,BaCO3 + CeO2 -> CO2 + BaCeO3,-0.046,1573,-0.046,0.0,-0.033,-0.148
Ba1Ce1O3,0.0,BaCO3 + CeO2 -> CO2 + BaCeO3,-0.066,1673,-0.066,0.0,-0.048,-0.156
Ba1Nb2O6,0.0,Nb2O5 + BaCO3 -> CO2 + BaNb2O6,-0.128,1423,-0.018,0.04,-0.019,-0.035
Ba1Nb2O6,0.0,Nb2O5 + BaCO3 -> CO2 + BaNb2O6,-0.084,1073,-0.038,0.0,-0.035,-0.035
Ba1Nb2O6,0.0,Nb2O5 + BaCO3 -> CO2 + BaNb2O6,-0.135,1473,-0.014,0.047,-0.016,-0.035
Ba1Nb2O6,0.0,Nb2O5 + BaCO3 -> CO2 + BaNb2O6,-0.122,1373,-0.022,0.034,-0.022,-0.035
Ba1Nb2O6,0.0,Nb2O5 + BaCO3 -> CO2 + BaNb2O6,-0.141,1523,-0.011,0.053,-0.013,-0.035
Ba1Nb2O6,0.0,Nb2O5 + BaCO3 -> CO2 + BaNb2O6,-0.116,1323,-0.026,0.027,-0.025,-0.035
Ba5Nb4O15,0.0,BaCO3 + 0.4 Nb2O5 -> CO2 + 0.2 Ba5Nb4O15,-0.099,1373,0.023,0.063,0.015,-0.001
Ba5Nb4O15,0.0,BaCO3 + 0.4 Nb2O5 -> CO2 + 0.2 Ba5Nb4O15,-0.162,1723,0.009,0.076,0.001,0.001
Ba5Nb4O15,0.0,BaCO3 + 0.4 Nb2O5 -> CO2 + 0.2 Ba5Nb4O15,-0.046,1073,0.038,0.051,0.028,-0.004
Ba5Nb4O15,0.0,BaCO3 + 0.4 Nb2O5 -> CO2 + 0.2 Ba5Nb4O15,-0.171,1773,0.011,0.085,0.002,0.002
Ba5Nb4O15,0.0,BaCO3 + 0.4 Nb2O5 -> CO2 + 0.2 Ba5Nb4O15,-0.144,1623,0.01,0.072,0.003,0.003
Ba4Nb2O9,0.0,Nb2O5 + 4 BaCO3 -> 4 CO2 + Ba4Nb2O9,-0.106,1573,0.042,0.1,0.035,-0.023
Ba4Nb2O9,0.0,Nb2O5 + 4 BaCO3 -> 4 CO2 + Ba4Nb2O9,-0.041,1273,0.068,0.08,0.054,-0.019
Ba3Nb2O8,0.0,Nb2O5 + 3 BaCO3 -> 3 CO2 + Ba3Nb2O8,-0.13,1523,0.011,0.061,0.003,-0.018
Li4O5W1,0.0,Li2CO3 + 0.5 WO3 -> CO2 + 0.5 Li4WO5,-0.056,1073,0.011,0.022,0.003,-0.05
Ba2In2O5,0.0,0.5 In2O3 + BaCO3 -> CO2 + 0.5 Ba2In2O5,-0.004,1573,0.008,0.006,0.006,-0.023
Ba2In2O5,0.0,0.5 In2O3 + BaCO3 -> CO2 + 0.5 Ba2In2O5,0.017,1473,0.017,0.0,0.012,-0.022
Ba2In2O5,0.0,0.5 In2O3 + BaCO3 -> CO2 + 0.5 Ba2In2O5,-0.015,1623,0.006,0.01,0.004,-0.023
Ba2In2O5,0.0,0.5 In2O3 + BaCO3 -> CO2 + 0.5 Ba2In2O5,0.099,1073,0.099,0.0,0.071,-0.02
Ba2In2O5,0.0,0.5 In2O3 + BaCO3 -> CO2 + 0.5 Ba2In2O5,-0.026,1673,0.004,0.011,0.001,-0.023
Ba2In2O5,0.0,0.5 In2O3 + BaCO3 -> CO2 + 0.5 Ba2In2O5,0.038,1373,0.038,0.0,0.027,-0.022
Ba2In2O5,0.0,0.5 In2O3 + BaCO3 -> CO2 + 0.5 Ba2In2O5,0.048,1323,0.048,0.0,0.035,-0.021
Ba2In2O5,0.0,0.5 In2O3 + BaCO3 -> CO2 + 0.5 Ba2In2O5,0.14,873,0.14,0.0,0.101,-0.019
Ba1In2O4,0.014,In2O3 + BaO -> BaIn2O4,-0.09,1173,0.04,0.08,0.031,-0.016
Ir1O4Sr2,0.0,SrCO3 + 0.5 IrO2 -> CO2 + 0.5 Sr2IrO4,0.006,1273,0.012,0.003,0.009,-0.004
Ir1O4Sr2,0.0,SrCO3 + 0.5 IrO2 -> CO2 + 0.5 Sr2IrO4,-0.018,1373,0.009,0.012,0.005,-0.006
Ir1O4Sr2,0.0,SrCO3 + 0.5 IrO2 -> CO2 + 0.5 Sr2IrO4,-0.037,1450,0.006,0.013,0.001,0.001
Ir2O7Sr3,0.017,SrCO3 + 0.6667 IrO2 -> 0.3333 Sr3Ir2O7 + CO2,0.011,1273,0.017,0.002,0.012,0.012
Cu1Eu2O4,0.03,Eu2O3 + CuO -> Eu2CuO4,-0.017,1273,0.072,0.059,0.054,0.054
Li3O4V1,0.0,Li2CO3 + 0.3333 V2O5 -> CO2 + 0.6667 Li3VO4,-0.101,873,-0.003,0.033,-0.009,-0.111
Li3O4V1,0.0,Li2CO3 + 0.3333 V2O5 -> CO2 + 0.6667 Li3VO4,-0.108,913,-0.005,0.034,-0.011,-0.111
Li3O4V1,0.0,Li2CO3 + 0.3333 V2O5 -> CO2 + 0.6667 Li3VO4,-0.159,1223,-0.019,0.039,-0.025,-0.124
Li3O4V1,0.0,Li2CO3 + 0.3333 V2O5 -> CO2 + 0.6667 Li3VO4,-0.126,1023,-0.01,0.035,-0.016,-0.116
Li3O4V1,0.0,V2O5 + 3 Li2O -> 2 Li3VO4,-0.351,1073,-0.117,0.047,-0.108,-0.118
Li3O4V1,0.0,LiHO + 0.1667 V2O5 -> 0.5 H2O + 0.3333 Li3VO4,-0.132,773,-0.016,0.031,-0.021,-0.112
Li3O4V1,0.0,Li2CO3 + 0.3333 V2O5 -> CO2 + 0.6667 Li3VO4,-0.093,823,-0.001,0.032,-0.006,-0.112
Li3O4V1,0.0,Li2CO3 + 0.3333 V2O5 -> CO2 + 0.6667 Li3VO4,-0.114,953,-0.007,0.034,-0.012,-0.113
Li1O8V3,0.003,Li2CO3 + 3 V2O5 -> 2 LiV3O8 + CO2,-0.007,953,0.107,0.126,0.094,0.057
Li1O8V3,0.003,LiHO + 1.5 V2O5 -> 0.5 H2O + LiV3O8,-0.019,773,0.113,0.143,0.1,0.049
Li1O8V3,0.003,LiHO + 1.5 V2O5 -> 0.5 H2O + LiV3O8,-0.019,753,0.11,0.139,0.098,0.048
Li1O3V1,0.02,Li2CO3 + V2O5 -> CO2 + 2 LiVO3,-0.092,823,0.001,0.045,-0.001,-0.041
Li1O3V1,0.02,2 LiHO + V2O5 -> H2O + 2 LiVO3,-0.114,753,0.015,0.07,0.01,-0.039
Li1O3V1,0.02,Li2CO3 + V2O5 -> CO2 + 2 LiVO3,-0.104,923,0.006,0.055,0.002,-0.045
Li1O3V1,0.02,Li2CO3 + V2O5 -> CO2 + 2 LiVO3,-0.116,1023,0.01,0.066,0.006,-0.045
Li1O3V1,0.02,Li2CO3 + V2O5 -> CO2 + 2 LiVO3,-0.11,973,0.008,0.061,0.004,-0.045
Li1O2V1,0.0,Li2CO3 + V2O3 -> CO2 + 2 LiVO2,-0.032,1223,0.23,0.262,0.197,0.19
Li1O2V1,0.0,Li2CO3 + V2O3 -> CO2 + 2 LiVO2,-0.016,1073,0.268,0.284,0.227,0.195
Ca2O4Si1,0.0,CaCO3 + 0.5 SiO2 -> CO2 + 0.5 Ca2SiO4,-0.158,1573,-0.007,0.022,-0.023,-0.032
Ca2O4Si1,0.0,CaO + 0.5 SiO2 -> 0.5 Ca2SiO4,-0.185,1523,-0.015,0.021,-0.032,-0.032
Ca2O4Si1,0.0,CaCO3 + 0.5 SiO2 -> CO2 + 0.5 Ca2SiO4,-0.055,1073,0.005,0.016,-0.001,-0.03
Ca2O4Si1,0.0,CaO + 0.5 SiO2 -> 0.5 Ca2SiO4,-0.185,1723,-0.016,0.019,-0.033,-0.033
Ca2O4Si1,0.0,CaCO3 + 0.5 SiO2 -> CO2 + 0.5 Ca2SiO4,-0.086,1223,-0.001,0.015,-0.01,-0.03
Ca2O4Si1,0.0,CaO + 0.5 SiO2 -> 0.5 Ca2SiO4,-0.186,1373,-0.014,0.022,-0.031,-0.031
Ca2O4Si1,0.0,CaCO3 + 0.5 SiO2 -> CO2 + 0.5 Ca2SiO4,-0.357,1473,-0.012,0.039,-0.053,-0.068
Ca2O4Si1,0.0,CaCO3 + 0.5 SiO2 -> CO2 + 0.5 Ca2SiO4,-0.201,1773,-0.01,0.036,-0.028,-0.033
Ca1O3Si1,0.0,CaCO3 + SiO2 -> CO2 + CaSiO3,-0.142,1573,0.017,0.085,0.011,-0.013
Ca1O3Si1,0.0,CaCO3 + SiO2 -> CO2 + CaSiO3,-0.154,1648,0.02,0.098,0.014,-0.013
Ca1O3Si1,0.0,SiO2 + CaO -> CaSiO3,-0.148,1803,0.037,0.079,0.019,-0.012
Ca1O3Si1,0.0,SiO2 + CaO -> CaSiO3,-0.155,1073,0.031,0.075,0.014,-0.015
Ca1O3Si1,0.0,CaCO3 + SiO2 -> CO2 + CaSiO3,-0.182,1123,-0.013,0.06,-0.019,-0.037
Ca1O3Si1,0.0,SiO2 + CaO -> CaSiO3,-0.154,1223,0.032,0.076,0.015,-0.014
Ca1O3Si1,0.0,CaCO3 + SiO2 -> CO2 + CaSiO3,-0.109,1373,0.008,0.05,0.001,-0.014
Ca1O3Si1,0.0,CaCO3 + SiO2 -> CO2 + CaSiO3,-0.333,1473,0.024,0.176,0.01,-0.034
Ca3O7Si2,0.002,3 CaCO3 + 2 SiO2 -> Ca3Si2O7 + 3 CO2,-0.054,1073,0.006,0.019,0.0,-0.004
Ca3O7Si2,0.002,3 CaCO3 + 2 SiO2 -> Ca3Si2O7 + 3 CO2,-0.148,1573,0.01,0.058,-0.002,0.014
Ca1O5Si2,0.093,CaCO3 + 2 SiO2 -> CO2 + CaSi2O5,-0.001,1773,0.2,0.192,0.166,0.131
Ca3O5Si1,0.02,3 CaCO3 + SiO2 -> Ca3SiO5 + 3 CO2,-0.169,1773,0.032,0.068,0.01,-0.035
Ca3O5Si1,0.02,3 CaCO3 + SiO2 -> Ca3SiO5 + 3 CO2,-0.012,1073,0.049,0.037,0.036,0.017
Ca3O5Si1,0.02,3 CaCO3 + SiO2 -> Ca3SiO5 + 3 CO2,-0.056,1273,0.04,0.053,0.029,0.002
Ca3O5Si1,0.02,3 CaCO3 + SiO2 -> Ca3SiO5 + 3 CO2,-0.158,1723,0.033,0.068,0.012,-0.031
La10O27Si6,0.024,SiO2 + 0.8333 La2O3 -> 0.1667 La10(Si2O9)3,-0.067,1923,0.043,0.038,0.024,0.024
La10O27Si6,0.024,SiO2 + 0.8333 La2O3 -> 0.1667 La10(Si2O9)3,-0.08,1273,0.037,0.039,0.019,-0.002
La10O27Si6,0.024,SiO2 + 0.8333 La2O3 -> 0.1667 La10(Si2O9)3,-0.076,1473,0.039,0.039,0.02,0.02
La10O27Si6,0.024,SiO2 + 0.8333 La2O3 -> 0.1667 La10(Si2O9)3,-0.085,1073,0.035,0.04,0.017,0.004
La2O5Si1,0.0,SiO2 + La2O3 -> La2SiO5,-0.115,1073,0.004,0.036,-0.006,-0.009
La2O5Si1,0.0,SiO2 + La2O3 -> La2SiO5,-0.102,1873,0.008,0.036,-0.001,-0.001
La2O7Si2,0.0,SiO2 + 0.5 La2O3 -> 0.5 La2Si2O7,-0.119,1073,-0.004,0.033,-0.012,-0.449
La2O7Si2,0.0,SiO2 + 0.5 La2O3 -> 0.5 La2Si2O7,-0.11,1873,-0.008,0.026,-0.015,-0.388
Dy2O7Ti2,0.018,Dy2O3 + 2 TiO2 -> Dy2Ti2O7,-0.083,1673,0.026,0.052,0.016,0.016
Dy2O7Ti2,0.018,Dy2O3 + 2 TiO2 -> Dy2Ti2O7,-0.086,1873,0.028,0.055,0.018,0.018
Dy2O7Ti2,0.018,Dy2O3 + 2 TiO2 -> Dy2Ti2O7,-0.074,1073,0.021,0.044,0.012,0.012
Dy2O5Ti1,0.0,Dy2O3 + TiO2 -> Dy2TiO5,-0.115,1873,-0.028,0.003,-0.033,-0.033
Dy2O5Ti1,0.0,Dy2O3 + TiO2 -> Dy2TiO5,-0.095,1073,-0.021,0.005,-0.025,-0.025
