target,hull_energy,rxn,dG_rxn,temperature,c1,c2,gamma_obs,gamma_opt
Ba1O3Ru1,0,RuO2 + BaCO3 -> BaRuO3 + CO2,-0.081548191,1573,-0.014884739,0,-0.02128007,-0.02128007
Ba1O3Ru1,0,RuO2 + BaCO3 -> BaRuO3 + CO2,-0.042772982,1373,-0.017931617,0,-0.01684993,-0.01684993
Ba1O3Ru1,0,RuO2 + BaCO3 -> BaRuO3 + CO2,-0.02365395,1273,-0.007704368,0.015949583,-0.003613338,-0.016878051
Ba4O10Ru3,0,RuO2 + 1.333 BaCO3 -> 0.3333 Ba4Ru3O10 + 1.333 CO2,-0.087962727,1673,0.013325887,0.021572392,-0.000411189,-0.01924445
Fe5O12Tm3,0.044041732,Tm2O3 + 1.667 Fe2O3 -> 0.6667 Tm3Fe5O12,-0.030372956,1573,0.028585947,0.023583561,0.017847382,0.017847382
Fe1O3Tm1,0.009748757,Tm2O3 + Fe2O3 -> 2 TmFeO3,-0.063326146,1673,-0.028223193,0,-0.025887764,-0.025887764
Fe1O3Tm1,0.009748757,Tm2O3 + Fe2O3 -> 2 TmFeO3,-0.058958903,1573,-0.028585947,0,-0.025399802,-0.025399802
Cu1Nd1O2,0,Cu2O + Nd2O3 -> 2 NdCuO2,-0.075034659,1223,0.115057068,0.190091727,0.105938271,0.056093261
Cu1Nd2O4,0.000484166,Nd2O3 + CuO -> Nd2CuO4,-0.02705582,1073,0.027559846,0.044860255,0.023748694,-0.031723097
Li2O3Ru1,0,Li2CO3 + RuO2 -> Li2RuO3 + CO2,0.004059333,1223,0.030446172,0.026386839,0.025130853,-0.002905702
Li2O3Ru1,0,Li2CO3 + RuO2 -> Li2RuO3 + CO2,0.011149225,1173,0.047929312,0.036780087,0.038984229,0.010422881
Li2O3Ru1,0,Li2CO3 + RuO2 -> Li2RuO3 + CO2,-0.003074334,1273,0.012875249,0.015949583,0.011208911,-0.016279522
Li2O3Ru1,0,Li2CO3 + RuO2 -> Li2RuO3 + CO2,0.025281617,1073,0.082820611,0.057538994,0.066633629,0.009790963
Gd2O7Zr2,0.272799574,Gd2O3 + 2 ZrO2 -> Gd2Zr2O7,-0.050410884,1073,-0.050410884,0,-0.036307902,-0.036307902
Gd2O7Zr2,0.272799574,Gd2O3 + 2 ZrO2 -> Gd2Zr2O7,-0.086131359,1773,-0.086131359,0,-0.062035194,-0.062035194
Gd2O7Zr2,0.272799574,Gd2O3 + 2 ZrO2 -> Gd2Zr2O7,-0.093784107,1923,-0.088328179,0,-0.064481649,-0.064481649
Gd2O7Zr2,0.272799574,Gd2O3 + 2 ZrO2 -> Gd2Zr2O7,-0.091233191,1873,-0.088585778,0,-0.064222313,-0.064222313
Gd2O7Zr2,0.272799574,Gd2O3 + 2 ZrO2 -> Gd2Zr2O7,-0.081029528,1673,-0.081029528,0,-0.058360654,-0.058360654
Gd2O7Zr2,0.272799574,Gd2O3 + 2 ZrO2 -> Gd2Zr2O7,-0.088682275,1823,-0.088682275,0,-0.063872464,-0.063872464
K2Mo3O10,0,MoO3 + 0.3333 K2CO3 -> 0.3333 CO2 + 0.3333 K2Mo3O10,-0.114688249,713,0.011558817,0.06097886,0.005387057,-0.017254282
K2Mo1O4,0,MoO3 + K2CO3 -> K2MoO4 + CO2,-0.180500522,1073,-0.022395153,0.048075541,-0.027724127,-0.052931126
K2Mo1O4,0,MoO3 + K2CO3 -> K2MoO4 + CO2,-0.126247067,713,-0.006710799,0.048173124,-0.010290989,-0.07561519
K2Mo2O7,0,MoO3 + 0.5 K2CO3 -> 0.5 CO2 + 0.5 K2Mo2O7,-0.119536268,713,0.006710799,0.064287275,0.002820888,-0.000659882
K2Mo2O7,0,MoO3 + 0.5 K2CO3 -> 0.5 CO2 + 0.5 K2Mo2O7,-0.158105369,1073,0.022395153,0.092654038,0.01345953,0.001585176
K2Mo4O13,0.003911808,MoO3 + 0.25 K2CO3 -> 0.25 CO2 + 0.25 K2Mo4O13,-0.080407027,713,0.04584004,0.092901729,0.039008505,0.011199111
Mg3O8V2,0,V2O5 + 3 MgO -> Mg3V2O8,-0.119879011,973,0.001554069,0.02698295,-0.010566939,-0.014643919
Mg3O8V2,0,V2O5 + 3 MgO -> Mg3V2O8,-0.120415357,1273,0.003416096,0.028958748,-0.009052986,-0.027626304
Mg1O4V2,0.082410926,MgO + V2O3 -> MgV2O4,-0.039999078,1073,0.243947645,0.283946723,0.210160633,0.194581312
Mg2O7V2,0,V2O5 + 2 MgO -> Mg2V2O7,-0.123431725,1223,-0.003105758,0.015883738,-0.016852886,-0.01269921
Mg1O5Zn4,0.012710161,ZnO + 0.25 MgO -> 0.25 MgZn4O5,-0.0022437,1073,0.002647281,0.002757531,0.001903393,0.001903393
Mg1O2Zn1,0.03029682,ZnO + MgO -> MgZnO2,-0.003816138,1073,0.001074842,0.004820335,0.001347952,0.001347952
Mg3O4Zn1,0.032510957,ZnO + 3 MgO -> Mg3ZnO4,0.017826118,1073,0.022717099,0.006599055,0.017433173,-0.013952608
Al2O12W3,0.059741443,Al2O3 + 3 WO3 -> Al2(WO4)3,-0.009230486,1373,-0.009230486,0,-0.006648159,-0.006648159
Al2O12W3,0.059741443,Al2O3 + 3 WO3 -> Al2(WO4)3,0.005844646,1073,0.005844646,0,0.004209544,0.004209544
Al2O12W3,0.059741443,Al(HO)3 + 1.5 WO3 -> 1.5 H2O + 0.5 Al2(WO4)3,-0.158667949,1573,0.072914795,0.231582744,0.080621122,-0.01388301
Al2O12W3,0.059741443,Al(HO)3 + 1.5 WO3 -> 1.5 H2O + 0.5 Al2(WO4)3,-0.13845587,1473,0.062894763,0.201350633,0.069735314,-0.010265585
Lu2O4Sr1,0,SrCO3 + Lu2O3 -> CO2 + SrLu2O4,0.035750799,1073,0.035750799,0,0.025749132,-0.077925742
Mn1O3Si1,0.00709412,SiO2 + MnO -> MnSiO3,-0.0207326,1323,0.195049248,0.215781848,0.166669554,-0.276728377
Mn2O4Si1,0,SiO2 + 2 MnO -> Mn2SiO4,-0.057436405,1323,0.158345442,0.215781848,0.140234029,0.064827892
O7Sc2Si2,0,Sc2O3 + 2 SiO2 -> Sc2Si2O7,0.018282098,1873,0.018282098,0,0.013167486,0.013167486
O7Sc2Si2,0,Sc2O3 + 2 SiO2 -> Sc2Si2O7,0.01404778,1673,0.01404778,0,0.010117764,0.010117764
Nd2O7Sn2,0,Nd2O3 + 2 SnO2 -> Nd2Sn2O7,-0.199323786,1823,-0.199323786,0,-0.143560832,-0.143560832
Er1O4V1,0,V2O5 + Er2O3 -> 2 ErVO4,-0.206507915,1073,-0.206507915,0,-0.148735125,-0.148735125
Mn1Na1O2,0,Mn2O3 + Na2CO3 -> CO2 + 2 NaMnO2,-0.024088385,1023,-0.023490296,0.000598089,-0.016846051,-0.048381405
Mn1Na1O2,0,Mn2O3 + Na2CO3 -> CO2 + 2 NaMnO2,-0.066878461,1073,-0.066878461,0,-0.048168499,-0.090984988
Mn1Na1O2,0,Mn2O3 + Na2CO3 -> CO2 + 2 NaMnO2,-0.020269143,993,-0.016273532,0.003995611,-0.011235928,-0.047650412
Mn1Na1O2,0,Mn2O3 + Na2CO3 -> CO2 + 2 NaMnO2,0.040803134,523,0.098868559,0.058065424,0.07825588,-0.012938654
Mn2Na1O4,0,Mn2O3 + 0.5 Na2O2 -> NaMn2O4,-0.15611698,1373,0.149092678,0.287112209,0.139359882,0.015375365
Mn2Na1O4,0,Na2O2 + 4 MnO2 -> O2 + 2 NaMn2O4,-0.138973157,1023,0.118762694,0.221443837,0.106663462,-0.017482254
Bi2O7Sn2,0,SnO2 + 0.5 Bi2O3 -> 0.5 Sn2Bi2O7,-0.113418422,1073,-0.113418422,0,-0.08168841,-0.097290789
Bi2O7Sn2,0,SnO2 + 0.5 Bi2O3 -> 0.5 Sn2Bi2O7,-0.133749783,1373,-0.133749783,0,-0.096331856,-0.11626484
Ni1O3Pb1,0,NiO + PbO2 -> NiPbO3,-0.069221836,1073,-0.069221836,0,-0.04985629,-0.04985629
Ce1O10Zr4,0.076538767,ZrO2 + 0.25 CeO2 -> 0.25 CeZr4O10,-0.003124622,1773,0.073470621,0.089486116,0.065818435,0.059924163
Ce1O10Zr4,0.076538767,ZrO2 + 0.25 CeO2 -> 0.25 CeZr4O10,-0.009863383,1923,0.074606862,0.099463324,0.068180629,0.061601371
Ce1O10Zr4,0.076538767,ZrO2 + 0.25 CeO2 -> 0.25 CeZr4O10,-0.007610391,1873,0.074226979,0.096127611,0.067390869,0.061040625
Ce1O10Zr4,0.076538767,ZrO2 + 0.25 CeO2 -> 0.25 CeZr4O10,0.041800453,773,0.065895684,0.022971402,0.050070472,0.047274826
Ce1O4Zr1,0.042938705,ZrO2 + CeO2 -> CeZrO4,-0.040114348,1773,0.036480895,0.104373963,0.043342012,0.052511632
Ce1O4Zr1,0.042938705,ZrO2 + CeO2 -> CeZrO4,-0.007328708,1923,0.032516527,0.051204578,0.03143322,0.03477332
Ce1O4Zr1,0.042938705,ZrO2 + CeO2 -> CeZrO4,-0.030747022,1573,0.035348218,0.08918271,0.0399395,0.047443543
Ce1O4Zr1,0.042938705,ZrO2 + CeO2 -> CeZrO4,-0.044790986,1873,0.037046383,0.111958196,0.045040716,0.055041876
Ce1O4Zr1,0.042938705,ZrO2 + CeO2 -> CeZrO4,-0.009670539,1123,0.032799696,0.055002391,0.032283848,0.036040342
Ce1O4Zr1,0.042938705,ZrO2 + CeO2 -> CeZrO4,-0.002645045,973,0.031950189,0.043608952,0.029731965,0.032239275
Ce1O4Zr1,0.042938705,ZrO2 + CeO2 -> CeZrO4,0.006722281,773,0.030817512,0.028417699,0.026329453,0.027171186
Ce1O4Zr1,0.042938705,ZrO2 + CeO2 -> CeZrO4,-0.021379696,1373,0.034215542,0.073991457,0.036536988,0.042375454
Ce4O10Zr1,0.0268432,CeO2 + 0.25 ZrO2 -> 0.25 Ce4ZrO10,-0.050576681,1773,0.026018562,0.089980841,0.03178,0.006648674
Ce4O10Zr1,0.0268432,CeO2 + 0.25 ZrO2 -> 0.25 Ce4ZrO10,-0.057125662,1923,0.027344582,0.099520472,0.034156464,0.007282891
Ce4O10Zr1,0.0268432,CeO2 + 0.25 ZrO2 -> 0.25 Ce4ZrO10,-0.054936119,1873,0.02690125,0.096331056,0.033361933,0.007070851
Ce1O20Zr9,0.045674852,CeO2 + 9 ZrO2 -> CeZr9O20,-0.044166723,1873,0.037670646,0.062006102,0.031515705,0.019861263
Eu2Ir2O7,0,IrO2 + 0.5 Eu2O3 -> 0.5 Eu2Ir2O7,-0.198525013,1373,-0.07781762,0,-0.075167371,-0.075167371
Eu2Ir2O7,0,IrO2 + 0.5 Eu2O3 -> 0.5 Eu2Ir2O7,-0.19021021,1273,-0.077207859,0,-0.073507718,-0.073507718
Ba1O3Zr1,0,ZrO2 + BaCO3 -> BaZrO3 + CO2,-0.07962233,1473,-0.021266916,0.017260018,-0.019732097,-0.019732097
Ba1O3Zr1,0,ZrO2 + BaCO3 -> BaZrO3 + CO2,-0.137579404,1773,-0.033678577,0.025175977,-0.033671286,-0.033671286
Ba1O3Zr1,0,ZrO2 + BaCO3 -> BaZrO3 + CO2,-0.041990194,1273,-0.008335124,0.011982712,-0.007981958,-0.034488856
Ba1O3Zr1,0,ZrO2 + BaCO3 -> BaZrO3 + CO2,-0.2632798,1573,-0.063594563,0.056078073,-0.061745023,-0.061745023
Ba1O3Zr1,0,2 ZrO2 + 2 BaO2 -> O2 + 2 BaZrO3,-0.225584727,1073,-0.02408781,0.042545532,-0.037363548,-0.034344425
Ba1O3Zr1,0,ZrO2 + BaCO3 -> BaZrO3 + CO2,-0.157331861,1873,-0.031413936,0.036734025,-0.032294226,-0.032294226
Ba1O3Zr1,0,ZrO2 + BaCO3 -> BaZrO3 + CO2,-0.027998622,1198,-0.003543999,0.010003722,-0.003627493,-0.035622313
Ba1O3Zr1,0,ZrO2 + BaCO3 -> BaZrO3 + CO2,-0.133637294,1753,-0.034129472,0.024644289,-0.033448932,-0.033448932
Ba1O3Zr1,0,ZrO2 + BaCO3 -> BaZrO3 + CO2,-0.118046522,1673,-0.034581961,0.022537324,-0.031823024,-0.031823024
Ba1O3Zr1,0,ZrO2 + BaCO3 -> BaZrO3 + CO2,-0.0891451,1523,-0.024555381,0.018579344,-0.022718998,-0.022718998
Ba2O4Zr1,0,0.5 ZrO2 + BaCO3 -> CO2 + 0.5 Ba2ZrO4,0.07567521,1073,0.084936699,0.007938419,0.061928589,-0.013949796
Hf1O8Te3,0,HfO2 + 3 TeO2 -> HfTe3O8,-0.089005054,1073,-0.077362637,0.011642417,-0.054306684,-0.054306684
O9Te2V2,0,V2O5 + 2 TeO2 -> V2Te2O9,-0.011903588,1073,-0.000261171,0.011642417,0.001224825,-0.002958134
La1Li1O2,0.021913443,Li2O + La2O3 -> 2 LiLaO2,-0.00688885,1073,-0.00688885,0,-0.004961621,-0.020456633
Ba1O4W1,0,BaCO3 + WO3 -> BaWO4 + CO2,-0.155045782,1273,-0.047006361,0,-0.050969282,-0.050969282
Ba1O4W1,0,BaCO3 + WO3 -> BaWO4 + CO2,-0.118581796,1073,-0.049195651,0,-0.046423414,-0.046423414
Ba1O4W1,0,WO3 + BaO -> BaWO4,-0.414102737,1373,0.01358625,0.156453786,-0.014190999,-0.052983943
Ba1O4W1,0,BaCO3 + WO3 -> BaWO4 + CO2,-0.220243239,1623,-0.042928705,0.024278151,-0.052213505,-0.052213505
Ba1O4W1,0,BaCO3 + WO3 -> BaWO4 + CO2,-0.218336577,1613,-0.04305284,0.023322652,-0.052248544,-0.052248544
Ba1O4W1,0,BaCO3 + WO3 -> BaWO4 + CO2,-0.127671919,1123,-0.048655162,0,-0.047559622,-0.047559622
Ba2O5W1,0,2 BaCO3 + WO3 -> Ba2WO5 + 2 CO2,-0.008925343,873,0.073492857,0.0412091,0.051406083,-0.020934842
Ba11O23W4,0.046415822,11 BaCO3 + 4 WO3 -> Ba11W4O23 + 11 CO2,-0.087589207,1573,0.123210398,0.131972147,0.092270919,0.011651957
Ba11O23W4,0.046415822,11 BaCO3 + 4 WO3 -> Ba11W4O23 + 11 CO2,-0.099404711,1623,0.120838527,0.136650308,0.090375497,0.010789836
O8P2Zn3,0,ZnO + 0.3333 P2O5 -> 0.3333 Zn3(PO4)2,-0.25825664,1173,-0.015338144,0.125460489,-0.014426532,-0.037484928
Ge5Mg14O24,0,MgO + 0.3571 GeO2 -> 0.07143 Mg14Ge5O24,-0.09480374,1073,0.012158765,0.04105539,0.003300036,-0.012788447
Ge1Mg2O4,0,Mg(HO)2 + 0.5 GeO2 -> H2O + 0.5 Mg2GeO4,-0.139971979,1173,-0.003987763,0.036836974,-0.014106517,-0.018341345
Ge1Mg1O3,0,MgO + GeO2 -> MgGeO3,-0.088674604,1073,0.018287901,0.054358999,0.011436307,0.011436307
Cr1Ho1O3,0,Cr2O3 + Ho2O3 -> 2 HoCrO3,-0.059470344,1073,-0.059470344,0,-0.042832881,-0.123870277
Cr1Ho1O3,0,Cr2O3 + Ho2O3 -> 2 HoCrO3,-0.053917597,873,-0.053917597,0,-0.038833574,-0.10298408
Mo4O15Y2,0.018394314,MoO3 + 0.25 Y2O3 -> 0.25 Y2Mo4O15,-0.139989779,873,0.08387807,0.055966962,0.040608958,0.040608958
Mo4O15Y2,0.018394314,MoO3 + 0.25 Y2O3 -> 0.25 Y2Mo4O15,-0.144575432,973,0.0881883,0.058190933,0.042926426,0.042926426
Mo4O15Y2,0.018394314,MoO3 + 0.25 Y2O3 -> 0.25 Y2Mo4O15,-0.522039722,1073,0.299557597,0.20539933,0.143074747,0.143074747
Mo1O6Y2,0,Y2O3 + MoO3 -> Y2MoO6,-0.123121525,1273,0.136329854,0.172967586,0.105482534,0.105482534
Mo3O12Y2,0,MoO3 + 0.3333 Y2O3 -> 0.3333 Y2(MoO4)3,-0.82159732,1073,-0.299557597,0,-0.298444295,-0.298444295
Mo3O12Y2,0,MoO3 + 0.3333 Y2O3 -> 0.3333 Y2(MoO4)3,-0.241659614,973,-0.092498529,0,-0.090248206,-0.090248206
Mo3O12Y2,0,MoO3 + 0.3333 Y2O3 -> 0.3333 Y2(MoO4)3,-0.25945138,1273,-0.101118989,0,-0.097909735,-0.097909735
Mo3O12Y2,0,MoO3 + 0.3333 Y2O3 -> 0.3333 Y2(MoO4)3,-0.250542153,1173,-0.096802294,0,-0.094073225,-0.094073225
Mo2O7Y2,0.013004732,Y2O3 + 2 MoO2 -> Y2Mo2O7,-0.089589533,1573,0.062614052,0.152203585,0.06356862,0.06356862
Bi4O12Si3,0,Bi2O3 + 1.5 SiO2 -> 0.5 Si3(BiO3)4,-0.049336666,1073,-0.029253646,0,-0.024250778,-0.024250778
Bi4O12Si3,0,Bi2O3 + 1.5 SiO2 -> 0.5 Si3(BiO3)4,-0.049178528,1123,-0.029281619,0,-0.024241446,-0.024241446
Bi4O12Si3,0,Bi2O3 + 1.5 SiO2 -> 0.5 Si3(BiO3)4,-0.047759545,1573,-0.029532629,0,-0.024157706,-0.024157706
Bi4O12Si3,0,Bi2O3 + 1.5 SiO2 -> 0.5 Si3(BiO3)4,-0.048547869,1323,-0.029393179,0,-0.024204228,-0.024204228
Bi4O12Si3,0,Bi2O3 + 1.5 SiO2 -> 0.5 Si3(BiO3)4,-0.048973564,1188,-0.029317876,0,-0.02422935,-0.02422935
Bi4O12Si3,0,Bi2O3 + 1.5 SiO2 -> 0.5 Si3(BiO3)4,-0.049020863,1173,-0.029309509,0,-0.024232141,-0.024232141
Bi12O20Si1,0.00661957,Bi2O3 + 0.1667 SiO2 -> 0.1667 Si(Bi3O5)4,-0.001626572,1123,0.047551956,0.043714247,0.038688434,0.012537516
Bi12O20Si1,0.00661957,Bi2O3 + 0.1667 SiO2 -> 0.1667 Si(Bi3O5)4,-0.001459919,1223,0.047403279,0.043433954,0.038552884,0.007852523
Bi12O20Si1,0.00661957,Bi2O3 + 0.1667 SiO2 -> 0.1667 Si(Bi3O5)4,-0.001710148,1073,0.047626518,0.043854814,0.038756412,0.014881174
Bi2O5Si1,0.01220936,SiO2 + Bi2O3 -> SiBi2O5,-0.018649672,923,0.031159515,0.021044241,0.020439881,0.020439881
Bi2O5Si1,0.01220936,SiO2 + Bi2O3 -> SiBi2O5,-0.016884095,1073,0.032452571,0.016445555,0.020159507,0.020159507
Bi2O5Si1,0.01220936,SiO2 + Bi2O3 -> SiBi2O5,-0.015704098,1173,0.033316766,0.016340288,0.020802507,0.020802507
Bi2O5Si1,0.01220936,SiO2 + Bi2O3 -> SiBi2O5,-0.010991179,1573,0.036768366,0.015919848,0.023370656,0.023370656
Bi2O5Si1,0.01220936,SiO2 + Bi2O3 -> SiBi2O5,-0.013701107,1343,0.034783696,0.016161601,0.02189397,0.02189397
Ga2O6Sr3,0.001615751,Ga2O3 + 3 SrCO3 -> Sr3(GaO3)2 + 3 CO2,0.028089939,1073,0.111250553,0.076355193,0.088315557,0.001271976
Ga2O4Sr1,0,Ga2O3 + SrCO3 -> CO2 + Sr(GaO2)2,-0.062801872,1073,0.020358742,0.0412927,0.013042593,-0.001170665
O5Si1Sr3,0.005615511,SrCO3 + 0.3333 SiO2 -> CO2 + 0.3333 Sr3SiO5,-0.096987909,1673,0.063688693,0.100383029,0.04850314,-0.006107703
O5Si1Sr3,0.005615511,SrCO3 + 0.3333 SiO2 -> CO2 + 0.3333 Sr3SiO5,-0.132009181,1823,0.055493821,0.100522879,0.038390692,-0.012868914
O5Si1Sr3,0.005615511,SrCO3 + 0.3333 SiO2 -> CO2 + 0.3333 Sr3SiO5,0.037196549,1073,0.094992459,0.038530607,0.070041778,0.020388362
O5Si1Sr3,0.005615511,SrCO3 + 0.3333 SiO2 -> CO2 + 0.3333 Sr3SiO5,-0.051286758,1473,0.074366718,0.082405135,0.056712032,0.002812543
O5Si1Sr3,0.005615511,SrCO3 + 0.3333 SiO2 -> CO2 + 0.3333 Sr3SiO5,-0.143837255,1873,0.052723619,0.100569496,0.034973757,-0.015137643
O4Si1Sr2,0,2 SrCO3 + SiO2 -> Sr2SiO4 + 2 CO2,-0.011666837,1073,0.046129073,0.028897955,0.032153608,-0.016433311
O4Si1Sr2,0,2 SrCO3 + SiO2 -> Sr2SiO4 + 2 CO2,-0.133276225,1673,0.027400377,0.053122526,0.009145237,-0.033840691
O4Si1Sr2,0,2 SrCO3 + SiO2 -> Sr2SiO4 + 2 CO2,-0.112399338,1573,0.030635101,0.051709977,0.013874357,-0.033572488
O4Si1Sr2,0,2 SrCO3 + SiO2 -> Sr2SiO4 + 2 CO2,-0.091841422,1473,0.033812054,0.05103232,0.018726088,-0.031362735
O4Si1Sr2,0,2 SrCO3 + SiO2 -> Sr2SiO4 + 2 CO2,-0.102097627,1523,0.032228352,0.051371657,0.016306652,-0.032466194
O4Si1Sr2,0,2 SrCO3 + SiO2 -> Sr2SiO4 + 2 CO2,-0.143792932,1723,0.025767831,0.057462925,0.007776435,-0.033320113
O3Si1Sr1,0,SrCO3 + SiO2 -> CO2 + SrSiO3,-0.057795911,1073,-0.046129073,0,-0.035072001,-0.035072001
O3Si1Sr1,0,SrCO3 + SiO2 -> CO2 + SrSiO3,-0.11702028,1423,-0.035386684,0.009621116,-0.035726039,-0.035726039
Ce8Gd2O19,0.028247339,Gd2O3 + 8 CeO2 -> Ce8Gd2O19,-0.095600382,1873,-0.005741471,0.019968946,-0.012782366,-0.012782366
Ce8Gd2O19,0.028247339,Gd2O3 + 8 CeO2 -> Ce8Gd2O19,-0.069144935,1473,-0.005850248,0.005145923,-0.012799835,-0.012799835
Ce8Gd2O19,0.028247339,Gd2O3 + 8 CeO2 -> Ce8Gd2O19,-0.042699406,1073,-0.005958984,0,-0.01011158,-0.01011158
Ce8Gd2O19,0.028247339,Gd2O3 + 8 CeO2 -> Ce8Gd2O19,-0.079071926,1623,-0.005809431,0.009576268,-0.013109902,-0.013109902
Ce8Gd2O19,0.028247339,Gd2O3 + 8 CeO2 -> Ce8Gd2O19,-0.092294691,1823,-0.005755063,0.017028081,-0.013089119,-0.013089119
Ce2Gd2O7,0.063723875,Gd2O3 + 2 CeO2 -> Ce2Gd2O7,-0.010968542,1073,0.031730864,0.032024554,0.025049438,0.025049438
Ho1O3Ti1,0.058383068,4 TiO2 + 2 Ho2O3 -> O2 + 4 HoTiO3,0.299591965,1623,0.401197098,0.049482492,0.286706929,0.286706929
Ho2O7Ti2,0.017641559,Ho2O3 + 2 TiO2 -> Ho2Ti2O7,-0.07659737,1673,0.026284053,0.050220731,0.016684169,0.016684169
Ho2O7Ti2,0.017641559,Ho2O3 + 2 TiO2 -> Ho2Ti2O7,-0.067203595,1073,0.020358535,0.041359659,0.012363976,0.012363976
Ho2O7Ti2,0.017641559,Ho2O3 + 2 TiO2 -> Ho2Ti2O7,-0.072684275,1423,0.023815704,0.04652954,0.014884539,0.014884539
La1O4Sb1,0,Sb2O5 + La2O3 -> 2 LaSbO4,-0.315578769,1773,-0.06056411,0.217868951,-0.023063833,-0.023063833
Ir1Na1O3,0,IrO2 + 0.5 Na2O2 -> NaIrO3,-0.204221457,1073,-0.019728325,0.091665197,-0.017788525,-0.103694596
Mg2O4Sn1,0,MgO + 0.5 SnO2 -> 0.5 Mg2SnO4,-0.070759468,1473,-0.034237911,0,-0.030444508,-0.060285954
Mg2O4Sn1,0,MgO + 0.5 SnO2 -> 0.5 Mg2SnO4,-0.057954367,1073,-0.027839054,0,-0.02482105,-0.033739464
Mg2O4Sn1,0,MgO + 0.5 SnO2 -> 0.5 Mg2SnO4,-0.081954931,1823,-0.039832413,0,-0.035361081,-0.076365904
Mg2O4Sn1,0,MgO + 0.5 SnO2 -> 0.5 Mg2SnO4,-0.083559769,1873,-0.040634369,0,-0.036065857,-0.079694896
Mg2O4Sn1,0,MgO + 0.5 SnO2 -> 0.5 Mg2SnO4,-0.080359694,1773,-0.039035254,0,-0.03466052,-0.077614096
Mg1O3Sn1,0.003594649,SnO2 + MgCO3 -> CO2 + MgSnO3,-0.183309063,1573,0.052801447,0.118055255,0.033656974,0.024441524
Bi2O4Zn1,0.06854128,ZnO + Bi2O3 -> Zn(BiO2)2,0.018506242,1123,0.02456608,0.005817445,0.018361071,-0.037351264
O3Rh1Y1,0,Rh2O3 + Y2O3 -> 2 YRhO3,-0.087252567,1373,0.062000124,0.149252691,0.062768323,0.001505332
Ba1Nd2O4,0,BaCO3 + Nd2O3 -> BaNd2O4 + CO2,0.089187397,1073,0.089187397,0,0.064236272,-0.042362939
Cu2O5Y2,0.040320202,CuO + 0.5 Y2O3 -> 0.5 Y2Cu2O5,-0.01587936,1323,0.020128504,0.012002621,0.012151553,0.012151553
Cu2O5Y2,0.040320202,Y2O3 + Cu2O3 -> Y2Cu2O5 + 0.5 O2,-0.093749526,1373,0.072929267,0.100869775,0.05434399,0.011845855
Cu2O5Y2,0.040320202,CuO + 0.5 Y2O3 -> 0.5 Y2Cu2O5,-0.02182528,1463,0.019413187,0.013746156,0.011295599,0.011295599
Cu1O2Y1,0.000317916,Cu2O + Y2O3 -> 2 YCuO2,-0.050715513,1073,0.170348368,0.221063881,0.149520039,0.055761256
Cu1O2Y1,0.000317916,Cu2O + Y2O3 -> 2 YCuO2,-0.060234049,1273,0.119504204,0.179738253,0.107884769,0.041337486
Cu1O4Y2,0.033765618,Y2O3 + CuO -> Y2CuO4,0.010606104,1073,0.037268,0.017774597,0.027591266,0.027591266
Bi6Ca4O13,0.002838654,3 Bi2O3 + 4 CaCO3 -> Ca4Bi6O13 + 4 CO2,-0.008214593,1123,0.018425597,0.006660048,0.010914251,0.006775393
Lu1Mn1O3,0,MnO2 + 0.5 Lu2O3 -> LuMnO3 + 0.25 O2,-0.138502732,1673,-0.005785428,0.043097889,-0.013132229,-0.048407802
Lu1Mn1O3,0,Mn2O3 + Lu2O3 -> 2 LuMnO3,-0.084266431,1073,-0.050974711,0.00520291,-0.040531834,-0.040531834
Lu1Mn1O3,0,MnO2 + 0.5 Lu2O3 -> LuMnO3 + 0.25 O2,-0.128549625,1573,-0.002794034,0.042576422,-0.01002086,-0.047095469
Ge1O6Te2,0,TeO2 + 0.5 GeO2 -> 0.5 Ge(TeO3)2,-0.026951465,623,0.065698052,0.092649517,0.058562321,0.032648642
Fe1O3Sm1,0,Sm2O3 + Fe2O3 -> 2 SmFeO3,-0.047348593,1073,4.80077E-05,0.030781953,0.001138532,0.001138532
Fe1O3Sm1,0,Sm2O3 + Fe2O3 -> 2 SmFeO3,-0.049968011,1173,0.001712075,0.034664665,0.002744784,0.002744784
Fe1O3Sm1,0,Sm2O3 + Fe2O3 -> 2 SmFeO3,-0.06042999,1573,0.008358374,0.044668863,0.007620539,0.007620539
Fe5O12Sm3,0.012961921,Sm2O3 + 1.667 Fe2O3 -> 0.6667 Sm3Fe5O12,-0.073059018,1673,-0.010017456,0.030562661,-0.008650524,-0.008650524
O6Pu1Te2,0.057691524,TeO2 + 0.5 PuO2 -> 0.5 Pu(TeO3)2,-0.017289408,1073,-0.00564699,0.011642417,-0.002654254,-0.004089999
Bi2O7Ru2,0,Bi2O3 + 2 RuO2 -> Bi2Ru2O7,-0.088312285,1248,-0.015023015,0.026011815,-0.015152109,-0.015152109
Bi2O7Ru2,0,Bi2O3 + 2 RuO2 -> Bi2Ru2O7,-0.102007549,1473,-0.014508148,0.015538281,-0.01996225,-0.01996225
Bi2O7Ru2,0,Bi2O3 + 2 RuO2 -> Bi2Ru2O7,-0.083744151,1173,-0.015190631,0.038075789,-0.011147665,-0.011147665
Ce2O7Sm2,0.080746643,CeO2 + 0.5 Sm2O3 -> 0.5 Ce2Sm2O7,-0.041906787,1873,0.042085946,0.074694334,0.037904035,0.037904035
